,idx,target
16157,734,34
16158,734,35
16159,734,35
16160,734,39
16161,734,43
16162,734,47
16163,734,52
16164,734,53
16165,734,54
16166,734,57
16167,734,58
16168,734,57
16169,734,58
16170,735,58
16171,735,55
16172,735,51
16173,735,47
16174,735,44
16175,735,40
16176,735,39
16177,735,37
16178,735,37
16179,735,39
16180,735,41
16181,735,40
16182,735,44
16183,735,50
16184,735,54
16185,735,58
16186,735,60
16187,735,65
16188,735,67
16189,735,66
16190,735,65
16191,735,67
16192,736,68
16193,736,65
16194,736,60
16195,736,56
16196,736,51
16197,736,47
16198,736,44
16199,736,43
16200,736,43
16201,736,44
16202,736,46
16203,736,45
16204,736,50
16205,736,56
16206,736,61
16207,736,64
16208,736,65
16209,736,68
16210,736,69
16211,736,70
16212,736,71
16213,736,71
16214,737,71
16215,737,67
16216,737,63
16217,737,58
16218,737,53
16219,737,48
16220,737,46
16221,737,44
16222,737,43
16223,737,44
16224,737,45
16225,737,45
16226,737,50
16227,737,54
16228,737,60
16229,737,63
16230,737,65
16231,737,67
16232,737,67
16233,737,67
16234,737,68
16235,737,69
16236,738,68
16237,738,65
16238,738,63
16239,738,60
16240,738,55
16241,738,52
16242,738,48
16243,738,46
16244,738,46
16245,738,45
16246,738,46
16247,738,46
16248,738,50
16249,738,55
16250,738,62
16251,738,65
16252,738,68
16253,738,68
16254,738,67
16255,738,67
16256,738,67
16257,738,69
16258,739,70
16259,739,67
16260,739,64
16261,739,58
16262,739,53
16263,739,49
16264,739,46
16265,739,45
16266,739,46
16267,739,48
16268,739,50
16269,739,49
16270,739,51
16271,739,55
16272,739,58
16273,739,61
16274,739,63
16275,739,63
16276,739,62
16277,739,62
16278,739,66
16279,739,64
16280,740,69
16281,740,65
16282,740,61
16283,740,56
16284,740,50
16285,740,46
16286,740,43
16287,740,41
16288,740,40
16289,740,42
16290,740,42
16291,740,43
16292,740,46
16293,740,50
16294,740,54
16295,740,59
16296,740,64
16297,740,70
16298,740,73
16299,740,75
16300,740,75
16301,740,77
16302,741,66
16303,741,58
16304,741,52
16305,741,44
16306,741,44
16307,741,43
16308,741,40
16309,741,37
16310,741,35
16311,741,35
16312,741,35
16313,741,34
16314,741,37
16315,741,42
16316,741,47
16317,741,53
16318,741,57
16319,741,61
16320,741,64
16321,741,66
16322,741,64
16323,741,62
16324,742,61
16325,742,58
16326,742,53
16327,742,48
16328,742,42
16329,742,39
16330,742,36
16331,742,35
16332,742,34
16333,742,37
16334,742,39
16335,742,39
16336,742,42
16337,742,48
16338,742,53
16339,742,58
16340,742,62
16341,742,66
16342,742,69
16343,742,70
16344,742,69
16345,742,70
16346,743,70
16347,743,67
16348,743,62
16349,743,58
16350,743,52
16351,743,48
16352,743,46
16353,743,44
16354,743,43
16355,743,45
16356,743,47
16357,743,46
16358,743,50
16359,743,56
16360,743,60
16361,743,65
16362,743,68
16363,743,71
16364,743,73
16365,743,74
16366,743,75
16367,743,74
16368,744,72
16369,744,67
16370,744,63
16371,744,58
16372,744,54
16373,744,51
16374,744,48
16375,744,46
16376,744,45
16377,744,45
16378,744,45
16379,744,44
16380,744,50
16381,744,58
16382,744,64
16383,744,70
16384,744,74
16385,744,78
16386,744,81
16387,744,82
16388,744,80
16389,744,79
16390,745,70
16391,745,66
16392,745,61
16393,745,52
16394,745,47
16395,745,42
16396,745,42
16397,745,38
16398,745,36
16399,745,35
16400,745,34
16401,745,34
16402,745,38
16403,745,43
16404,745,46
16405,745,49
16406,745,51
16407,745,53
16408,745,54
16409,745,56
16410,745,55
16411,745,56
16412,746,57
16413,746,53
16414,746,47
16415,746,41
16416,746,36
16417,746,33
16418,746,31
16419,746,31
16420,746,33
16421,746,37
16422,746,42
16423,746,40
16424,746,39
16425,746,41
16426,746,42
16427,746,44
16428,746,46
16429,746,48
16430,746,48
16431,746,50
16432,746,53
16433,746,56
16434,747,60
16435,747,55
16436,747,48
16437,747,42
16438,747,37
16439,747,34
16440,747,32
16441,747,31
16442,747,33
16443,747,37
16444,747,42
16445,747,41
16446,747,41
16447,747,43
16448,747,46
16449,747,49
16450,747,52
16451,747,53
16452,747,55
16453,747,56
16454,747,59
16455,747,62
16456,748,64
16457,748,57
16458,748,50
16459,748,42
16460,748,37
16461,748,34
16462,748,32
16463,748,31
16464,748,33
16465,748,37
16466,748,42
16467,748,41
16468,748,40
16469,748,39
16470,748,44
16471,748,46
16472,748,49
16473,748,50
16474,748,53
16475,748,55
16476,748,57
16477,748,60
16478,749,63
16479,749,58
16480,749,52
16481,749,46
16482,749,40
16483,749,37
16484,749,35
16485,749,35
16486,749,37
16487,749,42
16488,749,46
16489,749,45
16490,749,45
16491,749,48
16492,749,52
16493,749,54
16494,749,56
16495,749,58
16496,749,59
16497,749,58
16498,749,59
16499,749,63
16500,750,70
16501,750,64
16502,750,59
16503,750,53
16504,750,48
16505,750,44
16506,750,42
16507,750,41
16508,750,43
16509,750,47
16510,750,51
16511,750,50
16512,750,49
16513,750,52
16514,750,56
16515,750,58
16516,750,60
16517,750,60
16518,750,59
16519,750,60
16520,750,63
16521,750,66
16522,751,70
16523,751,65
16524,751,62
16525,751,54
16526,751,53
16527,751,49
16528,751,46
16529,751,44
16530,751,44
16531,751,46
16532,751,47
16533,751,47
16534,751,52
16535,751,58
16536,751,64
16537,751,69
16538,751,71
16539,751,74
16540,751,74
16541,751,74
16542,751,74
16543,751,73
16544,752,70
16545,752,67
16546,752,64
16547,752,59
16548,752,53
16549,752,49
16550,752,46
16551,752,45
16552,752,44
16553,752,44
16554,752,45
16555,752,46
16556,752,54
16557,752,62
16558,752,66
16559,752,70
16560,752,73
16561,752,74
16562,752,75
16563,752,74
16564,752,74
16565,752,73
16566,753,75
16567,753,72
16568,753,67
16569,753,60
16570,753,52
16571,753,47
16572,753,45
16573,753,43
16574,753,44
16575,753,49
16576,753,53
16577,753,52
16578,753,52
16579,753,56
16580,753,59
16581,753,62
16582,753,65
16583,753,67
16584,753,69
16585,753,72
16586,753,74
16587,753,75
16588,754,79
16589,754,73
16590,754,66
16591,754,59
16592,754,52
16593,754,48
16594,754,46
16595,754,45
16596,754,47
16597,754,50
16598,754,54
16599,754,52
16600,754,52
16601,754,57
16602,754,61
16603,754,62
16604,754,64
16605,754,66
16606,754,69
16607,754,71
16608,754,73
16609,754,74
16610,755,75
16611,755,68
16612,755,61
16613,755,53
16614,755,46
16615,755,42
16616,755,40
16617,755,38
16618,755,38
16619,755,42
16620,755,46
16621,755,44
16622,755,45
16623,755,50
16624,755,54
16625,755,58
16626,755,61
16627,755,64
16628,755,67
16629,755,70
16630,755,71
16631,755,72
16632,756,71
16633,756,65
16634,756,57
16635,756,50
16636,756,43
16637,756,40
16638,756,37
16639,756,36
16640,756,37
16641,756,41
16642,756,45
16643,756,44
16644,756,44
16645,756,48
16646,756,52
16647,756,56
16648,756,60
16649,756,63
16650,756,66
16651,756,69
16652,756,71
16653,756,71
16654,757,72
16655,757,65
16656,757,58
16657,757,50
16658,757,44
16659,757,40
16660,757,37
16661,757,36
16662,757,37
16663,757,41
16664,757,46
16665,757,45
16666,757,45
16667,757,48
16668,757,50
16669,757,51
16670,757,51
16671,757,53
16672,757,56
16673,757,56
16674,757,57
16675,757,60
16676,758,62
16677,758,59
16678,758,55
16679,758,50
16680,758,45
16681,758,41
16682,758,38
16683,758,37
16684,758,37
16685,758,38
16686,758,40
16687,758,40
16688,758,45
16689,758,50
16690,758,55
16691,758,58
16692,758,60
16693,758,62
16694,758,62
16695,758,62
16696,758,62
16697,758,61
16698,759,61
16699,759,57
16700,759,54
16701,759,50
16702,759,44
16703,759,40
16704,759,37
16705,759,35
16706,759,34
16707,759,35
16708,759,35
16709,759,37
16710,759,43
16711,759,51
16712,759,57
16713,759,62
16714,759,66
16715,759,69
16716,759,72
16717,759,73
16718,759,73
16719,759,70
16720,760,66
16721,760,62
16722,760,58
16723,760,52
16724,760,47
16725,760,42
16726,760,39
16727,760,37
16728,760,38
16729,760,40
16730,760,42
16731,760,42
16732,760,45
16733,760,49
16734,760,53
16735,760,57
16736,760,59
16737,760,61
16738,760,63
16739,760,64
16740,760,65
16741,760,66
16742,761,62
16743,761,57
16744,761,50
16745,761,43
16746,761,37
16747,761,33
16748,761,32
16749,761,31
16750,761,33
16751,761,38
16752,761,43
16753,761,41
16754,761,40
16755,761,41
16756,761,42
16757,761,43
16758,761,44
16759,761,45
16760,761,45
16761,761,46
16762,761,49
16763,761,53
16764,762,59
16765,762,53
16766,762,45
16767,762,39
16768,762,35
16769,762,34
16770,762,33
16771,762,33
16772,762,36
16773,762,43
16774,762,50
16775,762,51
16776,762,50
16777,762,49
16778,762,49
16779,762,48
16780,762,48
16781,762,46
16782,762,45
16783,762,45
16784,762,48
16785,762,53
16786,763,59
16787,763,54
16788,763,47
16789,763,42
16790,763,36
16791,763,34
16792,763,33
16793,763,33
16794,763,34
16795,763,40
16796,763,46
16797,763,45
16798,763,43
16799,763,43
16800,763,44
16801,763,45
16802,763,46
16803,763,46
16804,763,47
16805,763,49
16806,763,51
16807,763,55
16808,764,60
16809,764,55
16810,764,48
16811,764,41
16812,764,36
16813,764,33
16814,764,32
16815,764,31
16816,764,33
16817,764,38
16818,764,43
16819,764,42
16820,764,42
16821,764,46
16822,764,48
16823,764,50
16824,764,52
16825,764,54
16826,764,57
16827,764,58
16828,764,59
16829,764,61
16830,765,63
16831,765,58
16832,765,54
16833,765,48
16834,765,43
16835,765,38
16836,765,36
16837,765,35
16838,765,34
16839,765,35
16840,765,37
16841,765,38
16842,765,43
16843,765,49
16844,765,54
16845,765,57
16846,765,60
16847,765,62
16848,765,64
16849,765,66
16850,765,66
16851,765,65
16852,766,61
16853,766,56
16854,766,51
16855,766,45
16856,766,40
16857,766,36
16858,766,33
16859,766,31
16860,766,31
16861,766,31
16862,766,32
16863,766,34
16864,766,39
16865,766,44
16866,766,47
16867,766,49
16868,766,52
16869,766,53
16870,766,56
16871,766,57
16872,766,57
16873,766,57
16874,767,57
16875,767,53
16876,767,47
16877,767,40
16878,767,36
16879,767,32
16880,767,31
16881,767,31
16882,767,32
16883,767,38
16884,767,43
16885,767,42
16886,767,41
16887,767,43
16888,767,44
16889,767,45
16890,767,46
16891,767,47
16892,767,47
16893,767,48
16894,767,51
16895,767,56
16896,768,62
16897,768,56
16898,768,49
16899,768,42
16900,768,37
16901,768,34
16902,768,32
16903,768,32
16904,768,33
16905,768,38
16906,768,43
16907,768,43
16908,768,42
16909,768,44
16910,768,47
16911,768,50
16912,768,53
16913,768,56
16914,768,58
16915,768,59
16916,768,61
16917,768,63
16918,769,67
16919,769,61
16920,769,54
16921,769,46
16922,769,40
16923,769,36
16924,769,34
16925,769,33
16926,769,34
16927,769,38
16928,769,43
16929,769,42
16930,769,42
16931,769,44
16932,769,47
16933,769,51
16934,769,55
16935,769,58
16936,769,58
16937,769,60
16938,769,62
16939,769,64
16940,770,67
16941,770,61
16942,770,55
16943,770,48
16944,770,43
16945,770,40
16946,770,38
16947,770,36
16948,770,37
16949,770,43
16950,770,47
16951,770,45
16952,770,45
16953,770,48
16954,770,47
16955,770,54
16956,770,55
16957,770,57
16958,770,60
16959,770,62
16960,770,64
16961,770,66
16962,771,65
16963,771,59
16964,771,52
16965,771,45
16966,771,38
16967,771,35
16968,771,33
16969,771,31
16970,771,33
16971,771,38
16972,771,43
16973,771,42
16974,771,42
16975,771,44
16976,771,47
16977,771,51
16978,771,54
16979,771,56
16980,771,57
16981,771,58
16982,771,60
16983,771,63
16984,772,65
16985,772,62
16986,772,58
16987,772,49
16988,772,44
16989,772,39
16990,772,37
16991,772,35
16992,772,35
16993,772,36
16994,772,38
16995,772,39
16996,772,45
16997,772,50
16998,772,53
16999,772,55
17000,772,55
17001,772,55
17002,772,56
17003,772,55
17004,772,57
17005,772,57
17006,773,56
17007,773,52
17008,773,48
17009,773,44
17010,773,39
17011,773,35
17012,773,33
17013,773,31
17014,773,31
17015,773,31
17016,773,33
17017,773,35
17018,773,40
17019,773,45
17020,773,48
17021,773,48
17022,773,50
17023,773,50
17024,773,51
17025,773,52
17026,773,53
17027,773,54
17028,774,52
17029,774,50
17030,774,46
17031,774,41
17032,774,36
17033,774,33
17034,774,31
17035,774,31
17036,774,33
17037,774,39
17038,774,45
17039,774,45
17040,774,43
17041,774,43
17042,774,44
17043,774,45
17044,774,46
17045,774,47
17046,774,48
17047,774,50
17048,774,54
17049,774,56
17050,775,61
17051,775,55
17052,775,47
17053,775,40
17054,775,35
17055,775,33
17056,775,31
17057,775,31
17058,775,33
17059,775,38
17060,775,43
17061,775,42
17062,775,41
17063,775,43
17064,775,45
17065,775,48
17066,775,50
17067,775,53
17068,775,55
17069,775,58
17070,775,60
17071,775,63
17072,776,67
17073,776,60
17074,776,52
17075,776,45
17076,776,39
17077,776,36
17078,776,33
17079,776,33
17080,776,34
17081,776,39
17082,776,44
17083,776,43
17084,776,44
17085,776,48
17086,776,51
17087,776,55
17088,776,58
17089,776,61
17090,776,63
17091,776,65
17092,776,68
17093,776,70
17094,777,72
17095,777,67
17096,777,59
17097,777,52
17098,777,45
17099,777,43
17100,777,41
17101,777,40
17102,777,39
17103,777,46
17104,777,51
17105,777,50
17106,777,50
17107,777,55
17108,777,59
17109,777,64
17110,777,68
17111,777,71
17112,777,71
17113,777,73
17114,777,77
17115,777,78
17116,778,82
17117,778,76
17118,778,68
17119,778,61
17120,778,55
17121,778,51
17122,778,49
17123,778,48
17124,778,48
17125,778,53
17126,778,57
17127,778,51
17128,778,47
17129,778,48
17130,778,49
17131,778,49
17132,778,49
17133,778,49
17134,778,50
17135,778,51
17136,778,53
17137,778,57
17138,779,59
17139,779,54
17140,779,49
17141,779,44
17142,779,39
17143,779,35
17144,779,33
17145,779,32
17146,779,31
17147,779,33
17148,779,35
17149,779,36
17150,779,40
17151,779,44
17152,779,47
17153,779,48
17154,779,49
17155,779,49
17156,779,51
17157,779,51
17158,779,52
17159,779,54
17160,780,57
17161,780,55
17162,780,51
17163,780,46
17164,780,42
17165,780,39
17166,780,36
17167,780,35
17168,780,34
17169,780,35
17170,780,36
17171,780,38
17172,780,44
17173,780,51
17174,780,56
17175,780,59
17176,780,61
17177,780,62
17178,780,64
17179,780,63
17180,780,63
17181,780,62
17182,781,66
17183,781,64
17184,781,59
17185,781,53
17186,781,47
17187,781,43
17188,781,41
17189,781,40
17190,781,42
17191,781,46
17192,781,50
17193,781,49
17194,781,48
17195,781,52
17196,781,57
17197,781,60
17198,781,62
17199,781,63
17200,781,63
17201,781,63
17202,781,64
17203,781,67
17204,782,73
17205,782,67
17206,782,61
17207,782,53
17208,782,48
17209,782,44
17210,782,42
17211,782,40
17212,782,41
17213,782,47
17214,782,51
17215,782,50
17216,782,50
17217,782,55
17218,782,60
17219,782,63
17220,782,67
17221,782,69
17222,782,70
17223,782,73
17224,782,76
17225,782,77
17226,783,79
17227,783,73
17228,783,65
17229,783,58
17230,783,52
17231,783,47
17232,783,44
17233,783,42
17234,783,43
17235,783,48
17236,783,52
17237,783,50
17238,783,53
17239,783,56
17240,783,59
17241,783,63
17242,783,66
17243,783,69
17244,783,73
17245,783,76
17246,783,78
17247,783,79
17248,784,80
17249,784,74
17250,784,66
17251,784,58
17252,784,52
17253,784,49
17254,784,47
17255,784,45
17256,784,46
17257,784,50
17258,784,54
17259,784,52
17260,784,53
17261,784,59
17262,784,62
17263,784,66
17264,784,70
17265,784,73
17266,784,76
17267,784,78
17268,784,80
17269,784,80
17270,785,81
17271,785,75
17272,785,67
17273,785,59
17274,785,53
17275,785,48
17276,785,45
17277,785,44
17278,785,44
17279,785,47
17280,785,52
17281,785,50
17282,785,52
17283,785,59
17284,785,65
17285,785,70
17286,785,75
17287,785,78
17288,785,80
17289,785,75
17290,785,68
17291,785,70
17292,786,69
17293,786,65
17294,786,60
17295,786,54
17296,786,49
17297,786,44
17298,786,42
17299,786,41
17300,786,40
17301,786,42
17302,786,43
17303,786,43
17304,786,47
17305,786,51
17306,786,57
17307,786,63
17308,786,68
17309,786,69
17310,786,67
17311,786,68
17312,786,68
17313,786,66
17314,787,66
17315,787,62
17316,787,59
17317,787,55
17318,787,51
17319,787,47
17320,787,44
17321,787,42
17322,787,42
17323,787,42
17324,787,43
17325,787,44
17326,787,50
17327,787,56
17328,787,59
17329,787,63
17330,787,68
17331,787,71
17332,787,74
17333,787,75
17334,787,75
17335,787,74
17336,788,70
17337,788,65
17338,788,60
17339,788,54
17340,788,48
17341,788,42
17342,788,40
17343,788,38
17344,788,38
17345,788,40
17346,788,42
17347,788,41
17348,788,47
17349,788,54
17350,788,61
17351,788,67
17352,788,73
17353,788,76
17354,788,79
17355,788,81
17356,788,82
17357,788,82
17358,789,79
17359,789,74
17360,789,65
17361,789,57
17362,789,51
17363,789,46
17364,789,44
17365,789,43
17366,789,44
17367,789,49
17368,789,53
17369,789,51
17370,789,52
17371,789,56
17372,789,58
17373,789,66
17374,789,68
17375,789,69
17376,789,71
17377,789,72
17378,789,75
17379,789,77
17380,790,81
17381,790,76
17382,790,68
17383,790,61
17384,790,56
17385,790,52
17386,790,49
17387,790,47
17388,790,47
17389,790,51
17390,790,54
17391,790,53
17392,790,55
17393,790,60
17394,790,64
17395,790,67
17396,790,70
17397,790,72
17398,790,74
17399,790,77
17400,790,79
17401,790,81
17402,791,81
17403,791,75
17404,791,66
17405,791,58
17406,791,51
17407,791,46
17408,791,44
17409,791,43
17410,791,44
17411,791,48
17412,791,51
17413,791,50
17414,791,51
17415,791,56
17416,791,61
17417,791,66
17418,791,71
17419,791,72
17420,791,71
17421,791,73
17422,791,78
17423,791,80
17424,792,80
17425,792,74
17426,792,67
17427,792,59
17428,792,54
17429,792,49
17430,792,46
17431,792,44
17432,792,44
17433,792,47
17434,792,51
17435,792,50
17436,792,51
17437,792,56
17438,792,61
17439,792,63
17440,792,62
17441,792,62
17442,792,60
17443,792,60
17444,792,59
17445,792,60
17446,793,59
17447,793,54
17448,793,49
17449,793,44
17450,793,38
17451,793,35
17452,793,32
17453,793,31
17454,793,31
17455,793,33
17456,793,34
17457,793,36
17458,793,41
17459,793,45
17460,793,48
17461,793,51
17462,793,53
17463,793,54
17464,793,56
17465,793,56
17466,793,57
17467,793,57
17468,794,57
17469,794,54
17470,794,50
17471,794,45
17472,794,41
17473,794,37
17474,794,35
17475,794,34
17476,794,33
17477,794,33
17478,794,34
17479,794,35
17480,794,42
17481,794,48
17482,794,53
17483,794,55
17484,794,57
17485,794,59
17486,794,60
17487,794,62
17488,794,63
17489,794,62
17490,795,63
17491,795,60
17492,795,54
17493,795,46
17494,795,40
17495,795,36
17496,795,34
17497,795,33
17498,795,34
17499,795,39
17500,795,44
17501,795,43
17502,795,44
17503,795,47
17504,795,50
17505,795,53
17506,795,56
17507,795,58
17508,795,60
17509,795,62
17510,795,65
17511,795,67
17512,796,70
17513,796,64
17514,796,56
17515,796,48
17516,796,43
17517,796,39
17518,796,37
17519,796,36
17520,796,38
17521,796,42
17522,796,46
17523,796,46
17524,796,48
17525,796,53
17526,796,57
17527,796,61
17528,796,64
17529,796,67
17530,796,70
17531,796,74
17532,796,77
17533,796,79
17534,797,82
17535,797,76
17536,797,68
17537,797,60
17538,797,55
17539,797,51
17540,797,49
17541,797,47
17542,797,48
17543,797,52
17544,797,56
17545,797,54
17546,797,56
17547,797,62
17548,797,67
17549,797,70
17550,797,75
17551,797,77
17552,797,79
17553,797,79
17554,797,78
17555,797,80
17556,798,77
17557,798,72
17558,798,65
17559,798,55
17560,798,47
17561,798,43
17562,798,41
17563,798,39
17564,798,40
17565,798,44
17566,798,47
17567,798,44
17568,798,43
17569,798,44
17570,798,44
17571,798,45
17572,798,46
17573,798,47
17574,798,47
17575,798,49
17576,798,53
17577,798,56
17578,799,60
17579,799,55
17580,799,47
17581,799,40
17582,799,35
17583,799,32
17584,799,30
17585,799,30
17586,799,32
17587,799,37
17588,799,43
17589,799,42
17590,799,42
17591,799,42
17592,799,43
17593,799,43
17594,799,43
17595,799,43
17596,799,44
17597,799,45
17598,799,48
17599,799,51
17600,800,53
17601,800,50
17602,800,45
17603,800,40
17604,800,36
17605,800,33
17606,800,31
17607,800,32
17608,800,32
17609,800,34
17610,800,36
17611,800,39
17612,800,42
17613,800,45
17614,800,47
17615,800,47
17616,800,48
17617,800,48
17618,800,48
17619,800,49
17620,800,50
17621,800,51
17622,801,52
17623,801,48
17624,801,44
17625,801,40
17626,801,36
17627,801,34
17628,801,32
17629,801,32
17630,801,32
17631,801,33
17632,801,34
17633,801,37
17634,801,42
17635,801,46
17636,801,48
17637,801,49
17638,801,50
17639,801,51
17640,801,51
17641,801,52
17642,801,53
17643,801,54
17644,802,58
17645,802,54
17646,802,49
17647,802,42
17648,802,37
17649,802,34
17650,802,32
17651,802,32
17652,802,33
17653,802,38
17654,802,43
17655,802,42
17656,802,43
17657,802,46
17658,802,48
17659,802,50
17660,802,52
17661,802,53
17662,802,54
17663,802,56
17664,802,60
17665,802,62
17666,803,66
17667,803,62
17668,803,54
17669,803,46
17670,803,40
17671,803,37
17672,803,35
17673,803,34
17674,803,35
17675,803,40
17676,803,45
17677,803,44
17678,803,46
17679,803,50
17680,803,54
17681,803,56
17682,803,59
17683,803,62
17684,803,63
17685,803,67
17686,803,70
17687,803,73
17688,804,76
17689,804,69
17690,804,61
17691,804,53
17692,804,47
17693,804,42
17694,804,40
17695,804,38
17696,804,39
17697,804,43
17698,804,48
17699,804,47
17700,804,50
17701,804,55
17702,804,61
17703,804,65
17704,804,70
17705,804,74
17706,804,77
17707,804,80
17708,804,82
17709,804,84
17710,805,81
17711,805,75
17712,805,67
17713,805,60
17714,805,53
17715,805,49
17716,805,46
17717,805,45
17718,805,44
17719,805,49
17720,805,53
17721,805,52
17722,805,56
17723,805,95
17724,805,97
17725,805,73
17726,805,78
17727,805,83
17728,805,87
17729,805,90
17730,805,93
17731,805,93
17732,806,89
17733,806,81
17734,806,73
17735,806,64
17736,806,58
17737,806,54
17738,806,51
17739,806,48
17740,806,48
17741,806,53
17742,806,56
17743,806,55
17744,806,57
17745,806,57
17746,806,61
17747,806,67
17748,806,70
17749,806,74
17750,806,76
17751,806,77
17752,806,80
17753,806,80
17754,807,73
17755,807,66
17756,807,59
17757,807,53
17758,807,46
17759,807,41
17760,807,37
17761,807,35
17762,807,34
17763,807,35
17764,807,35
17765,807,37
17766,807,41
17767,807,45
17768,807,48
17769,807,51
17770,807,53
17771,807,56
17772,807,57
17773,807,58
17774,807,58
17775,807,57
17776,808,68
17777,808,61
17778,808,52
17779,808,45
17780,808,41
17781,808,39
17782,808,37
17783,808,39
17784,808,43
17785,808,47
17786,808,46
17787,808,44
17788,808,47
17789,808,50
17790,808,54
17791,808,57
17792,808,59
17793,808,61
17794,808,64
17795,808,68
17796,808,72
17797,808,73
17798,809,70
17799,809,64
17800,809,55
17801,809,47
17802,809,42
17803,809,39
17804,809,38
17805,809,38
17806,809,41
17807,809,46
17808,809,45
17809,809,43
17810,809,47
17811,809,51
17812,809,55
17813,809,59
17814,809,61
17815,809,64
17816,809,68
17817,809,72
17818,809,75
17819,809,76
17820,810,73
17821,810,66
17822,810,57
17823,810,49
17824,810,43
17825,810,41
17826,810,38
17827,810,39
17828,810,43
17829,810,47
17830,810,45
17831,810,44
17832,810,48
17833,810,50
17834,810,54
17835,810,59
17836,810,63
17837,810,67
17838,810,70
17839,810,75
17840,810,78
17841,810,80
17842,811,75
17843,811,67
17844,811,58
17845,811,50
17846,811,45
17847,811,41
17848,811,39
17849,811,39
17850,811,43
17851,811,46
17852,811,45
17853,811,45
17854,811,50
17855,811,55
17856,811,59
17857,811,64
17858,811,67
17859,811,70
17860,811,75
17861,811,79
17862,811,82
17863,811,82
17864,812,75
17865,812,70
17866,812,63
17867,812,56
17868,812,51
17869,812,48
17870,812,46
17871,812,44
17872,812,45
17873,812,46
17874,812,46
17875,812,50
17876,812,58
17877,812,63
17878,812,69
17879,812,74
17880,812,78
17881,812,82
17882,812,84
17883,812,85
17884,812,86
17885,812,83
17886,813,76
17887,813,70
17888,813,64
17889,813,58
17890,813,53
17891,813,49
17892,813,47
17893,813,45
17894,813,44
17895,813,44
17896,813,43
17897,813,47
17898,813,57
17899,813,65
17900,813,71
17901,813,76
17902,813,80
17903,813,83
17904,813,86
17905,813,87
17906,813,88
17907,813,84
17908,814,77
17909,814,71
17910,814,63
17911,814,55
17912,814,49
17913,814,45
17914,814,42
17915,814,42
17916,814,45
17917,814,46
17918,814,45
17919,814,47
17920,814,54
17921,814,59
17922,814,65
17923,814,69
17924,814,69
17925,814,77
17926,814,80
17927,814,82
17928,814,84
17929,814,84
17930,815,77
17931,815,70
17932,815,61
17933,815,54
17934,815,49
17935,815,45
17936,815,43
17937,815,44
17938,815,46
17939,815,48
17940,815,47
17941,815,50
17942,815,55
17943,815,60
17944,815,65
17945,815,70
17946,815,75
17947,815,79
17948,815,82
17949,815,84
17950,815,87
17951,815,87
17952,816,77
17953,816,70
17954,816,62
17955,816,54
17956,816,49
17957,816,46
17958,816,44
17959,816,44
17960,816,46
17961,816,47
17962,816,46
17963,816,49
17964,816,55
17965,816,60
17966,816,64
17967,816,69
17968,816,73
17969,816,76
17970,816,79
17971,816,82
17972,816,85
17973,816,85
17974,817,75
17975,817,69
17976,817,61
17977,817,56
17978,817,51
17979,817,48
17980,817,46
17981,817,46
17982,817,48
17983,817,49
17984,817,48
17985,817,51
17986,817,58
17987,817,63
17988,817,68
17989,817,72
17990,817,75
17991,817,77
17992,817,79
17993,817,81
17994,817,83
17995,817,83
17996,818,78
17997,818,72
17998,818,64
17999,818,58
18000,818,54
18001,818,50
18002,818,48
18003,818,48
18004,818,49
18005,818,51
18006,818,49
18007,818,52
18008,818,58
18009,818,63
18010,818,68
18011,818,72
18012,818,75
18013,818,78
18014,818,80
18015,818,83
18016,818,83
18017,818,83
18018,819,76
18019,819,71
18020,819,64
18021,819,58
18022,819,54
18023,819,50
18024,819,48
18025,819,46
18026,819,46
18027,819,47
18028,819,46
18029,819,49
18030,819,56
18031,819,63
18032,819,69
18033,819,75
18034,819,80
18035,819,83
18036,819,85
18037,819,87
18038,819,87
18039,819,84
18040,820,74
18041,820,68
18042,820,62
18043,820,56
18044,820,50
18045,820,46
18046,820,43
18047,820,41
18048,820,40
18049,820,40
18050,820,39
18051,820,44
18052,820,53
18053,820,60
18054,820,67
18055,820,74
18056,820,78
18057,820,82
18058,820,85
18059,820,86
18060,820,83
18061,820,80
18062,821,76
18063,821,69
18064,821,62
18065,821,56
18066,821,51
18067,821,47
18068,821,45
18069,821,44
18070,821,46
18071,821,46
18072,821,45
18073,821,47
18074,821,55
18075,821,60
18076,821,64
18077,821,65
18078,821,68
18079,821,71
18080,821,78
18081,821,82
18082,821,86
18083,821,86
18084,822,75
18085,822,68
18086,822,60
18087,822,53
18088,822,48
18089,822,44
18090,822,42
18091,822,41
18092,822,43
18093,822,44
18094,822,42
18095,822,45
18096,822,51
18097,822,57
18098,822,62
18099,822,67
18100,822,71
18101,822,76
18102,822,81
18103,822,86
18104,822,88
18105,822,88
18106,823,76
18107,823,68
18108,823,60
18109,823,52
18110,823,47
18111,823,44
18112,823,42
18113,823,41
18114,823,43
18115,823,45
18116,823,43
18117,823,46
18118,823,52
18119,823,59
18120,823,67
18121,823,73
18122,823,79
18123,823,83
18124,823,86
18125,823,91
18126,823,94
18127,823,93
18128,824,78
18129,824,70
18130,824,62
18131,824,55
18132,824,50
18133,824,46
18134,824,43
18135,824,42
18136,824,43
18137,824,44
18138,824,42
18139,824,44
18140,824,50
18141,824,57
18142,824,64
18143,824,72
18144,824,79
18145,824,83
18146,824,87
18147,824,86
18148,824,86
18149,824,86
18150,825,76
18151,825,69
18152,825,61
18153,825,55
18154,825,49
18155,825,45
