idx,pm2.5
1365,139
1365,143
1365,129
1365,126
1365,137
1365,113
1365,127
1365,148
1365,159
1365,161
1365,166
1365,202
1365,229
1365,229
1365,254
1365,259
1365,281
1365,292
1365,298
1365,266
1365,250
1366,207
1366,209
1366,210
1366,217
1366,226
1366,232
1366,238
1366,253
1366,269
1366,272
1366,273
1366,265
1366,236
1366,213
1366,221
1366,234
1366,237
1366,246
1366,262
1366,274
1366,283
1366,272
1366,286
1367,280
1367,286
1367,284
1367,259
1367,233
1367,226
1367,232
1367,228
1367,221
1367,211
1367,204
1367,207
1367,228
1367,222
1367,210
1367,212
1367,219
1367,213
1367,221
1367,208
1367,207
1367,208
1367,210
1368,214
1368,221
1368,226
1368,228
1368,202
1368,122
1368,100
1368,98
1368,120
1368,127
1368,128
1368,125
1368,114
1368,102
1368,103
1368,84
1368,92
1368,93
1368,114
1368,164
1368,200
1368,208
1368,188
1369,170
1369,169
1369,152
1369,147
1369,136
1369,145
1369,134
1369,131
1369,115
1369,36
1369,23
1369,27
1369,23
1369,16
1369,10
1369,12
1369,12
1369,13
1369,26
1369,64
1369,50
1369,34
1369,36
1370,36
1370,37
1370,37
1370,24
1370,11
1370,9
1370,11
1370,13
1370,8
1370,7
1370,5
1370,6
1370,10
1370,9
1370,5
1370,8
1370,13
1370,16
1370,21
1370,27
1370,26
1370,46
1370,41
1371,42
1371,60
1371,53
1371,51
1371,43
1371,36
1371,36
1371,45
1371,48
1371,95
1371,94
1371,96
1371,95
1371,85
1371,81
1371,71
1371,65
1371,59
1371,58
1371,58
1371,57
1371,55
1371,42
1372,47
1372,58
1372,55
1372,58
1372,67
1372,63
1372,75
1372,83
1372,95
1372,119
1372,127
1372,139
1372,159
1372,170
1372,172
1372,168
1372,170
1372,180
1372,214
1372,276
1372,357
1372,388
1372,403
1373,395
1373,379
1373,346
1373,319
1373,282
1373,290
1373,294
1373,310
1373,322
1373,308
1373,301
1373,296
1373,277
1373,269
1373,250
1373,229
1373,242
1373,255
1373,316
1373,342
1373,337
1373,308
1373,324
1374,365
1374,320
1374,278
1374,244
1374,251
1374,252
1374,197
1374,260
1374,229
1374,143
1374,147
1374,152
1374,171
1374,168
1374,183
1374,179
1374,185
1374,177
1374,188
1374,206
1374,211
1374,205
1374,210
1375,196
1375,192
1375,187
1375,185
1375,173
1375,166
1375,161
1375,160
1375,113
1375,66
1375,38
1375,41
1375,33
1375,23
1375,15
1375,15
1375,17
1375,24
1375,42
1375,50
1375,55
1375,86
1375,77
1376,81
1376,66
1376,32
1376,38
1376,38
1376,55
1376,49
1376,43
1376,42
1376,56
1376,67
1376,65
1376,60
1376,60
1376,60
1376,60
1376,60
1376,69
1376,73
1376,95
1376,86
1376,74
1376,84
1377,98
1377,96
1377,92
1377,92
1377,92
1377,99
1377,102
1377,113
1377,110
1377,114
1377,112
1377,108
1377,125
1377,148
1377,176
1377,177
1377,182
1377,181
1377,197
1377,197
1377,226
1377,224
1377,247
1378,194
1378,203
1378,203
1378,203
1378,200
1378,193
1378,205
1378,207
1378,146
1378,21
1378,14
1378,16
1378,19
1378,16
1378,11
1378,12
1378,9
1378,11
1378,9
1378,10
1378,10
1378,8
1378,16
1379,23
1379,27
1379,19
1379,19
1379,21
1379,25
1379,30
1379,46
1379,51
1379,45
1379,39
1379,28
1379,38
1379,47
1379,46
1379,50
1379,64
1379,78
1379,111
1379,102
1379,149
1379,158
1379,107
1380,92
1380,72
1380,66
1380,57
1380,63
1380,75
1380,70
1380,63
1380,57
1380,49
1380,51
1380,52
1380,47
1380,50
1380,64
1380,82
1380,84
1380,59
1380,65
1380,81
1380,106
1380,98
1380,92
1381,91
1381,48
1381,51
1381,38
1381,33
1381,34
1381,39
1381,45
1381,46
1381,44
1381,46
1381,57
1381,57
1381,61
1381,63
1381,76
1381,73
1381,70
1381,55
1381,59
1381,59
1381,72
1381,73
1382,77
1382,86
1382,100
1382,103
1382,88
1382,80
1382,48
1382,39
1382,20
1382,17
1382,14
1382,13
1382,12
1382,16
1382,11
1382,8
1382,8
1382,16
1382,28
1382,22
1382,27
1382,28
1382,21
1383,25
1383,5
1383,7
1383,10
1383,9
1383,8
1383,13
1383,18
1383,13
1383,17
1383,9
1383,9
1383,12
1383,8
1383,15
1383,17
1383,18
1383,28
1383,29
1383,49
1383,54
1383,59
1383,60
1384,59
1384,71
1384,69
1384,64
1384,38
1384,41
1384,51
1384,72
1384,50
1384,42
1384,46
1384,43
1384,40
1384,29
1384,34
1384,30
1384,26
1384,38
1384,70
1384,97
1384,107
1384,107
1384,139
1385,181
1385,179
1385,169
1385,172
1385,163
1385,161
1385,142
1385,98
1385,113
1385,129
1385,159
1385,207
1385,178
1385,148
1385,131
1385,95
1385,144
1385,159
1385,170
1385,175
1385,189
1385,206
1385,216
1386,231
1386,233
1386,262
1386,282
1386,259
1386,244
1386,227
1386,235
1386,225
1386,247
1386,226
1386,218
1386,232
1386,252
1386,231
1386,227
1386,234
1386,234
1386,251
1386,271
1386,302
1386,273
1386,277
1387,263
1387,268
1387,273
1387,260
1387,162
1387,68
1387,32
1387,30
1387,30
1387,17
1387,12
1387,12
1387,20
1387,17
1387,13
1387,12
1387,12
1387,15
1387,13
1387,17
1387,15
1387,13
1387,18
1388,29
1388,20
1388,30
1388,21
1388,18
1388,30
1388,29
1388,31
1388,29
1388,24
1388,18
1388,17
1388,11
1388,14
1388,18
1388,16
1388,23
1388,28
1388,34
1388,46
1388,46
1388,55
1388,57
1389,70
1389,90
1389,113
1389,114
1389,106
1389,99
1389,97
1389,89
1389,82
1389,92
1389,115
1389,128
1389,110
1389,99
1389,87
1389,72
1389,79
1389,69
1389,77
1389,93
1389,122
1389,121
1389,134
1390,149
1390,143
1390,141
1390,166
1390,187
1390,193
1390,184
1390,174
1390,182
1390,187
1390,184
1390,166
1390,151
1390,144
1390,144
1390,144
1390,148
1390,154
1390,95
1390,95
1390,125
1390,116
1390,95
1391,58
1391,51
1391,49
1391,27
1391,21
1391,21
1391,16
1391,22
1391,27
1391,26
1391,26
1391,18
1391,17
1391,15
1391,20
1391,21
1391,24
1391,27
1391,49
1391,25
1391,18
1391,17
1391,12
1392,9
1392,13
1392,12
1392,13
1392,12
1392,14
1392,21
1392,25
1392,18
1392,17
1392,17
1392,17
1392,23
1392,22
1392,22
1392,22
1392,25
1392,33
1392,36
1392,38
1392,38
1392,41
1392,45
1393,42
1393,40
1393,41
1393,40
1393,41
1393,36
1393,36
1393,43
1393,43
1393,36
1393,31
1393,26
1393,28
1393,26
1393,25
1393,23
1393,31
1393,36
1393,100
1393,84
1393,73
1393,92
1393,110
1394,34
1394,39
1394,39
1394,42
1394,36
1394,41
1394,39
1394,40
1394,38
1394,38
1394,47
1394,44
1394,56
1394,62
1394,50
1394,47
1394,57
1394,71
1394,91
1394,129
1394,150
1394,168
1394,188
1395,165
1395,178
1395,199
1395,196
1395,144
1395,107
1395,108
1395,113
1395,127
1395,155
1395,197
1395,222
1395,245
1395,241
1395,258
1395,243
1395,234
1395,274
1395,295
1395,310
1395,335
1395,347
1395,385
1396,402
1396,348
1396,318
1396,270
1396,273
1396,274
1396,273
1396,269
1396,282
1396,279
1396,275
1396,284
1396,274
1396,275
1396,270
1396,292
1396,321
1396,327
1396,348
1396,393
1396,386
1396,385
1396,359
1397,144
1397,28
1397,15
1397,13
1397,16
1397,17
1397,20
1397,24
1397,21
1397,14
1397,9
1397,7
1397,10
1397,10
1397,12
1397,12
1397,17
1397,38
1397,35
1397,36
1397,46
1397,52
1397,57
1398,103
1398,123
1398,128
1398,135
1398,87
1398,46
1398,37
1398,44
1398,37
1398,37
1398,37
1398,51
1398,70
1398,74
1398,111
1398,101
1398,103
1398,124
1398,160
1398,164
1398,156
1398,142
1398,136
1399,187
1399,224
1399,192
1399,135
1399,126
1399,121
1399,118
1399,118
1399,118
1399,112
1399,126
1399,127
1399,122
1399,131
1399,141
1399,151
1399,149
1399,174
1399,233
1399,218
1399,211
1399,229
1399,280
1400,289
1400,311
1400,299
1400,308
1400,297
1400,233
1400,178
1400,167
1400,139
1400,145
1400,166
1400,189
1400,190
1400,254
1400,266
1400,241
1400,206
1400,177
1400,180
1400,175
1400,188
1400,209
1400,205
1401,195
1401,205
1401,213
1401,223
1401,231
1401,238
1401,242
1401,247
1401,290
1401,297
1401,323
1401,356
1401,388
1401,329
1401,310
1401,292
1401,309
1401,285
1401,284
1401,331
1401,320
1401,325
1401,316
1402,326
1402,314
1402,212
1402,52
1402,22
1402,12
1402,14
1402,12
1402,13
1402,11
1402,15
1402,14
1402,10
1402,10
1402,10
1402,7
1402,6
1402,16
1402,13
1402,13
1402,11
1402,11
1402,6
1403,24
1403,19
1403,26
1403,27
1403,44
1403,46
1403,47
1403,48
1403,41
1403,33
1403,33
1403,32
1403,38
1403,41
1403,25
1403,27
1403,33
1403,46
1403,62
1403,79
1403,105
1403,115
1403,129
1404,178
1404,227
1404,223
1404,170
1404,152
1404,142
1404,135
1404,151
1404,162
1404,163
1404,185
1404,188
1404,183
1404,182
1404,163
1404,173
1404,190
1404,221
1404,254
1404,260
1404,286
1404,304
1404,295
1405,270
1405,247
1405,266
1405,263
1405,239
1405,238
1405,206
1405,183
1405,159
1405,162
1405,173
1405,149
1405,34
1405,26
1405,18
1405,15
1405,13
1405,12
1405,11
1405,12
1405,8
1405,6
1405,8
1406,7
1406,7
1406,8
1406,7
1406,8
1406,15
1406,15
1406,27
1406,20
1406,17
1406,18
1406,24
1406,27
1406,38
1406,31
1406,35
1406,51
1406,56
1406,66
1406,89
1406,108
1406,112
1406,118
1407,196
1407,188
1407,217
1407,174
1407,167
1407,151
1407,138
1407,121
1407,123
1407,110
1407,109
1407,128
1407,143
1407,159
1407,164
1407,175
1407,177
1407,191
1407,178
1407,195
1407,181
1407,169
1407,173
1408,170
1408,160
1408,161
1408,164
1408,171
1408,178
1408,176
1408,179
1408,175
1408,179
1408,148
1408,118
1408,79
1408,115
1408,46
1408,32
1408,20
1408,6
1408,6
1408,7
1408,13
1408,8
1408,6
1409,6
1409,3
1409,4
1409,3
1409,3
1409,6
1409,8
1409,9
1409,10
1409,14
1409,9
1409,5
1409,6
1409,5
1409,12
1409,9
1409,17
1409,46
1409,53
1409,72
1409,78
1409,56
1409,16
1410,25
1410,20
1410,23
1410,21
1410,24
1410,15
1410,17
1410,26
1410,23
1410,27
1410,20
1410,14
1410,15
1410,38
1410,38
1410,42
1410,48
1410,52
1410,66
1410,76
1410,81
1410,87
1410,98
1411,125
1411,123
1411,135
1411,150
1411,102
1411,89
1411,58
1411,45
1411,52
1411,45
1411,38
1411,18
1411,25
1411,24
1411,15
1411,14
1411,17
1411,36
1411,49
1411,55
1411,54
1411,73
1411,82
1412,90
1412,106
1412,124
1412,123
1412,128
1412,132
1412,155
1412,163
1412,157
1412,160
1412,185
1412,189
1412,198
1412,216
1412,225
1412,248
1412,270
1412,296
1412,283
1412,261
1412,264
1412,282
1412,252
1413,211
1413,199
1413,235
1413,114
1413,23
1413,18
1413,19
1413,14
1413,23
1413,21
1413,14
1413,24
1413,22
1413,24
1413,27
1413,27
1413,69
1413,64
1413,65
1413,65
1413,76
1413,72
1413,78
1414,88
1414,93
1414,106
1414,108
1414,115
1414,145
1414,164
1414,272
1414,172
1414,106
1414,70
1414,76
1414,67
1414,69
1414,118
1414,108
1414,84
1414,80
1414,93
1414,93
1414,101
1414,116
1414,187
1415,216
1415,214
1415,188
1415,150
1415,71
1415,47
1415,43
1415,32
1415,32
1415,18
1415,14
1415,11
1415,10
1415,13
1415,8
1415,7
1415,6
1415,9
1415,7
1415,5
1415,5
1415,8
1415,11
1416,27
1416,37
1416,48
1416,21
1416,12
1416,8
1416,12
1416,9
1416,6
1416,8
1416,9
1416,8
1416,9
1416,12
1416,11
1416,9
1416,9
1416,12
1416,10
1416,10
1416,10
1416,9
1416,12
1417,13
1417,17
1417,12
1417,10
1417,6
1417,11
1417,7
1417,12
1417,11
1417,9
1417,8
1417,7
1417,14
1417,13
1417,9
1417,9
1417,8
1417,9
1417,20
1417,14
1417,17
1417,10
1417,16
1418,14
1418,14
1418,14
1418,12
1418,10
1418,15
1418,16
1418,17
1418,25
1418,22
1418,15
1418,20
1418,20
1418,23
1418,26
1418,26
1418,73
1418,71
1418,80
1418,94
1418,94
1418,87
1418,93
1419,138
1419,130
1419,130
1419,134
1419,71
1419,57
1419,75
1419,62
1419,69
1419,48
1419,43
1419,32
1419,24
1419,20
1419,20
1419,19
1419,30
1419,32
1419,70
1419,89
1419,121
1419,131
1419,144
1420,191
1420,205
1420,197
1420,154
1420,83
1420,103
1420,128
1420,161
1420,86
1420,71
1420,77
1420,63
1420,54
1420,61
1420,43
1420,50
1420,70
1420,158
1420,141
1420,166
1420,206
1420,218
1420,226
1421,239
1421,230
1421,165
1421,163
1421,128
1421,69
1421,54
1421,57
1421,58
1421,68
1421,59
1421,63
1421,74
1421,82
1421,125
1421,203
1421,176
1421,185
1421,212
1421,323
1421,347
1421,352
1421,365
1422,314
1422,314
1422,387
1422,394
1422,280
1422,218
1422,201
1422,163
1422,147
1422,143
1422,153
1422,145
1422,122
1422,107
1422,141
1422,199
1422,222
1422,249
1422,267
1422,271
1422,273
1422,256
1422,218
1423,251
1423,303
1423,347
1423,210
1423,98
1423,49
1423,41
1423,47
1423,42
1423,46
1423,46
1423,58
1423,63
1423,69
1423,71
1423,79
1423,78
1423,74
1423,69
1423,68
1423,70
1423,38
1423,23
1424,16
1424,24
1424,19
1424,11
1424,18
1424,18
1424,16
1424,17
1424,19
1424,27
1424,13
1424,16
1424,13
1424,17
1424,17
1424,14
1424,11
1424,14
1424,11
1424,96
1424,16
1424,29
1424,59
1425,61
1425,97
1425,78
1425,51
1425,32
1425,26
1425,25
1425,21
1425,17
1425,16
1425,16
1425,13
1425,17
1425,22
1425,24
1425,16
1425,10
1425,8
1425,19
1425,26
1425,12
1425,8
1425,7
1426,5
1426,6
1426,3
1426,5
1426,5
1426,6
1426,7
1426,5
1426,3
1426,5
1426,6
1426,13
1426,12
1426,10
1426,9
1426,12
1426,10
1426,8
1426,10
1426,9
1426,9
1426,7
1426,7
1427,5
1427,2
1427,4
1427,4
1427,4
1427,10
1427,11
1427,10
1427,10
1427,13
1427,9
1427,9
1427,9
1427,23
1427,13
1427,10
1427,10
1427,33
1427,59
1427,91
1427,85
1427,88
1427,94
1428,33
1428,38
1428,25
1428,21
1428,27
1428,19
1428,27
1428,37
1428,65
1428,63
1428,39
1428,37
1428,33
1428,32
1428,77
1428,74
1428,56
1428,122
1428,128
1428,105
1428,94
1428,90
1428,90
1429,109
1429,95
1429,61
1429,34
1429,38
1429,40
1429,31
1429,22
1429,24
1429,25
1429,20
1429,15
1429,12
1429,14
1429,16
1429,20
1429,24
1429,23
1429,29
1429,35
1429,56
1429,36
1429,26
1430,28
1430,36
1430,46
1430,57
1430,60
1430,90
1430,99
1430,125
1430,101
1430,93
1430,69
1430,43
1430,38
1430,44
1430,62
1430,83
1430,80
1430,63
1430,102
1430,130
1430,154
1430,135
1430,134
1431,219
1431,202
1431,138
1431,107
1431,84
1431,97
1431,109
1431,140
1431,69
1431,76
1431,77
1431,87
1431,96
1431,88
1431,71
1431,93
1431,117
1431,138
1431,190
1431,197
1431,213
1431,211
1431,226
1432,225
1432,159
1432,115
1432,87
1432,73
1432,60
1432,74
1432,82
1432,73
1432,50
1432,56
1432,48
1432,33
1432,30
1432,28
1432,30
1432,33
1432,46
1432,74
1432,136
1432,152
1432,159
1432,164
1433,180
1433,187
1433,163
1433,185
1433,159
1433,139
1433,151
1433,113
1433,137
1433,92
1433,71
1433,73
1433,68
1433,47
1433,41
1433,43
1433,56
1433,69
1433,83
1433,130
1433,175
1433,155
1433,106
1434,122
1434,162
1434,142
1434,70
1434,33
1434,25
1434,39
1434,33
1434,27
1434,25
1434,12
1434,9
1434,10
1434,11
1434,11
1434,13
1434,17
1434,32
1434,62
1434,42
1434,59
1434,66
1434,77
1435,91
1435,112
1435,130
1435,139
1435,155
1435,163
1435,141
1435,182
1435,138
1435,119
1435,135
1435,159
1435,122
1435,81
1435,167
1435,246
1435,224
1435,115
1435,124
1435,152
1435,170
1435,269
1435,294
1436,407
1436,430
1436,415
1436,343
1436,320
1436,244
1436,197
1436,172
1436,156
1436,166
1436,203
1436,277
1436,290
1436,366
1436,392
1436,421
1436,450
1436,443
1436,429
1436,439
1436,460
1436,480
1436,424
1437,403
1437,403
1437,389
1437,432
1437,432
1437,435
1437,403
1437,379
1437,346
1437,354
1437,343
1437,266
1437,206
1437,184
1437,47
1437,13
1437,15
1437,15
1437,17
1437,11
1437,15
1437,12
1437,14
1438,8
1438,8
1438,6
1438,7
1438,8
1438,8
1438,8
1438,11
1438,12
1438,11
1438,11
1438,9
1438,17
1438,12
1438,12
1438,10
1438,14
1438,12
1438,19
1438,20
1438,55
1438,68
1438,58
1439,52
1439,44
1439,60
1439,64
1439,44
1439,38
1439,41
1439,29
1439,32
1439,41
1439,53
1439,24
1439,16
1439,14
1439,8
1439,9
1439,8
1439,10
1439,13
1439,11
1439,7
1439,14
1439,13
1440,8
1440,6
1440,6
1440,5
1440,11
1440,9
1440,8
1440,23
1440,10
1440,16
1440,30
1440,35
1440,33
1440,33
1440,17
1440,29
1440,31
1440,34
1440,40
1440,75
1440,55
1440,76
1440,89
1441,47
1441,53
1441,61
1441,48
1441,14
1441,39
1441,23
1441,10
1441,11
1441,10
1441,9
1441,12
1441,8
1441,6
1441,13
1441,10
1441,8
1441,9
1441,16
1441,23
1441,12
1441,16
1441,38
1442,45
1442,48
1442,45
1442,39
1442,43
1442,51
1442,88
1442,92
1442,85
1442,87
1442,30
1442,57
1442,58
1442,49
1442,52
1442,79
1442,88
1442,114
1442,144
1442,101
1442,66
1442,68
1442,69
1443,123
1443,118
1443,91
1443,69
1443,53
1443,51
1443,43
1443,53
1443,41
1443,28
1443,25
1443,26
1443,21
1443,17
1443,23
1443,28
1443,117
1443,125
1443,122
1443,92
1443,51
1443,61
1443,80
1444,39
1444,48
1444,69
1444,42
1444,16
1444,16
1444,15
1444,22
1444,27
1444,24
1444,39
1444,44
1444,25
1444,29
1444,38
1444,48
1444,60
1444,67
1444,60
1444,79
1444,86
1444,98
1444,163
1445,331
1445,291
1445,262
1445,201
1445,90
1445,73
1445,66
1445,88
1445,82
1445,84
1445,89
1445,117
1445,135
1445,143
1445,156
1445,174
1445,202
1445,194
1445,210
1445,247
1445,284
1445,281
1445,291
1446,280
1446,302
1446,259
1446,198
1446,192
1446,127
1446,89
1446,40
1446,24
1446,26
1446,20
1446,19
1446,24
1446,27
1446,30
1446,26
1446,28
1446,39
1446,30
1446,27
1446,17
1446,13
1446,11
1447,12
1447,10
1447,11
1447,13
1447,12
1447,12
1447,27
1447,12
1447,19
1447,18
1447,17
1447,19
1447,20
1447,13
1447,55
1447,59
1447,78
1447,91
1447,97
1447,97
1447,123
1447,162
1447,214
1448,41
1448,18
1448,11
1448,8
1448,9
1448,8
1448,10
1448,16
1448,23
1448,26
1448,31
1448,31
1448,27
1448,23
1448,27
1448,33
1448,30
1448,43
1448,48
1448,80
1448,93
1448,95
1448,107
1449,117
1449,40
1449,23
1449,17
1449,25
1449,29
1449,36
1449,40
1449,24
1449,29
1449,34
1449,17
1449,17
1449,15
1449,20
1449,24
1449,24
1449,24
1449,50
1449,57
1449,38
1449,68
1449,46
1450,28
1450,22
1450,22
1450,17
1450,21
1450,19
1450,28
1450,26
1450,34
1450,41
1450,42
1450,42
1450,36
1450,34
1450,45
1450,89
1450,121
1450,128
1450,158
1450,242
1450,247
1450,242
1450,240
1451,177
1451,148
1451,178
1451,165
1451,155
1451,96
1451,70
1451,62
1451,65
1451,52
1451,80
1451,112
1451,144
1451,139
1451,138
1451,130
1451,118
1451,315
1451,317
1451,325
1451,348
1451,336
1451,334
1452,332
1452,337
1452,384
1452,240
1452,139
1452,111
1452,104
1452,124
1452,93
1452,98
1452,66
1452,47
1452,34
1452,36
1452,36
1452,33
1452,29
1452,105
1452,121
1452,168
1452,202
1452,196
1452,216
1453,273
1453,334
1453,417
1453,457
1453,426
1453,377
1453,346
1453,332
1453,282
1453,211
1453,201
1453,235
1453,283
1453,313
1453,337
1453,362
1453,333
1453,312
1453,309
1453,332
1453,294
1453,302
1453,267
1454,297
1454,329
1454,326
1454,305
1454,281
1454,254
1454,247
1454,265
1454,262
1454,267
1454,282
1454,295
1454,286
1454,84
1454,58
1454,43
1454,36
1454,26
1454,36
1454,32
1454,21
1454,18
1454,20
1455,15
1455,11
1455,13
1455,16
1455,13
1455,13
1455,11
1455,18
1455,17
1455,16
1455,16
1455,18
1455,15
1455,14
1455,16
1455,13
1455,11
1455,14
1455,17
1455,16
1455,13
1455,17
1455,15
1456,23
1456,16
1456,18
1456,12
1456,16
1456,9
1456,14
1456,18
1456,24
1456,25
1456,21
1456,23
1456,27
1456,18
1456,15
1456,20
1456,27
1456,30
1456,54
1456,64
1456,126
1456,108
1456,45
1457,21
1457,14
1457,12
1457,14
1457,17
1457,13
1457,15
1457,17
1457,21
1457,17
1457,14
1457,11
1457,11
1457,15
1457,21
1457,14
1457,20
1457,22
1457,30
1457,30
1457,38
1457,38
1457,48
1458,64
1458,74
1458,77
1458,32
1458,27
1458,24
1458,33
1458,60
1458,77
1458,84
1458,67
1458,59
1458,42
1458,32
1458,44
1458,68
1458,43
1458,43
1458,43
1458,43
1458,43
1458,43
1458,43
1459,43
1459,43
1459,43
1459,43
1459,43
1459,43
1459,43
1459,43
1459,43
1459,43
1459,34
1459,25
1459,27
1459,25
1459,25
1459,25
1459,25
1459,36
1459,36
1459,64
1459,67
1459,72
1459,88
1460,87
1460,107
1460,129
1460,109
1460,113
1460,83
1460,71
1460,61
1460,50
1460,48
1460,41
1460,34
1460,28
1460,22
1460,19
1460,16
1460,21
1460,15
1460,22
1460,18
1460,23
1460,20
1460,23
1461,53
1461,65
1461,70
1461,79
1461,92
1461,106
1461,75
1461,58
1461,33
1461,51
1461,32
1461,23
1461,28
1461,23
1461,24
1461,26
1461,26
1461,27
1461,43
1461,62
1461,70
1461,81
1461,111
1462,170
1462,174
1462,174
1462,172
1462,149
1462,166
1462,187
1462,107
1462,114
1462,108
1462,102
1462,95
1462,127
1462,125
1462,128
1462,146
1462,165
1462,173
1462,195
1462,239
1462,232
1462,242
1462,269
1463,220
1463,146
1463,34
1463,34
1463,35
1463,45
1463,43
1463,43
1463,36
1463,36
1463,23
1463,25
1463,29
1463,26
1463,21
1463,25
1463,31
1463,43
1463,46
1463,50
1463,68
1463,60
1463,103
1464,86
1464,89
1464,77
1464,77
1464,75
1464,80
1464,86
1464,95
1464,101
1464,132
1464,153
1464,173
1464,178
1464,176
1464,209
1464,219
1464,224
1464,212
1464,221
1464,221
1464,217
1464,203
1464,221
1465,183
1465,175
1465,177
1465,183
1465,155
1465,151
1465,137
1465,109
1465,140
1465,117
1465,128
1465,54
1465,34
1465,32
1465,28
1465,29
1465,37
1465,46
1465,54
1465,53
1465,47
1465,112
1465,125
1466,126
1466,153
1466,157
1466,144
1466,138
1466,128
1466,126
1466,126
1466,159
1466,149
1466,123
1466,150
1466,146
1466,145
1466,160
1466,148
1466,156
1466,158
1466,167
1466,171
1466,177
1466,185
1466,201
1467,208
1467,204
1467,213
1467,256
1467,211
1467,203
1467,212
1467,205
1467,196
1467,182
1467,124
1467,102
1467,77
1467,48
1467,38
1467,31
1467,27
1467,33
1467,35
1467,29
1467,24
1467,26
1467,11
1468,12
1468,9
1468,11
1468,15
1468,13
1468,15
1468,17
1468,19
1468,18
1468,21
1468,17
1468,22
1468,23
1468,16
1468,22
1468,18
1468,17
1468,21
1468,23
1468,22
1468,21
1468,23
1468,53
1469,52
1469,30
1469,10
1469,10
1469,13
1469,11
1469,14
1469,20
1469,22
1469,23
1469,20
1469,17
1469,14
1469,10
1469,10
1469,27
1469,44
1469,53
1469,59
1469,56
1469,58
1469,66
1469,73
1470,81
1470,91
1470,104
1470,88
1470,85
1470,66
1470,47
1470,70
1470,61
1470,47
1470,61
1470,69
1470,66
1470,63
1470,43
1470,48
1470,67
1470,87
1470,127
1470,126
1470,126
1470,106
1470,104
1471,141
1471,199
1471,262
1471,234
1471,221
1471,177
1471,135
1471,108
1471,97
1471,87
1471,85
1471,81
1471,82
1471,81
1471,111
1471,143
1471,153
1471,189
1471,244
1471,273
1471,218
1471,227
1471,95
1472,20
1472,20
1472,20
1472,20
1472,20
1472,12
1472,12
1472,17
1472,33
1472,22
1472,20
1472,10
1472,14
1472,12
1472,12
1472,8
1472,19
1472,40
1472,37
1472,42
1472,56
1472,62
1472,57
1473,75
1473,96
1473,110
1473,97
1473,105
1473,84
1473,106
1473,112
1473,120
1473,117
1473,118
1473,106
1473,96
1473,82
1473,63
1473,79
1473,125
1473,119
1473,115
1473,131
1473,177
1473,287
1473,299
1474,159
1474,124
1474,123
1474,49
1474,36
1474,59
1474,85
1474,170
1474,180
1474,227
1474,199
1474,168
1474,93
1474,80
1474,111
1474,133
1474,135
1474,94
1474,103
1474,92
1474,93
1474,109
1474,122
1475,122
1475,172
1475,213
1475,196
1475,158
1475,103
1475,90
1475,70
1475,67
1475,66
1475,52
1475,55
1475,51
1475,47
1475,48
1475,60
1475,88
1475,279
1475,435
1475,489
1475,513
1475,539
1475,567
1476,659
1476,648
1476,651
1476,671
1476,623
1476,618
1476,532
1476,477
1476,479
1476,490
1476,476
1476,457
1476,327
1476,161
1476,286
1476,298
1476,310
1476,332
1476,391
1476,437
1476,422
1476,320
1476,346
1477,297
1477,290
1477,250
1477,170
1477,103
1477,79
1477,73
1477,74
1477,77
1477,81
1477,95
1477,115
1477,77
1477,67
1477,13
1477,12
1477,10
1477,195
1477,238
1477,293
1477,384
1477,381
1477,296
1478,19
1478,22
1478,20
1478,14
1478,23
1478,19
1478,22
1478,33
1478,42
1478,40
1478,43
1478,56
1478,57
1478,153
1478,108
1478,89
1478,87
1478,95
1478,111
1478,112
1478,145
1478,184
1478,178
1479,161
1479,133
1479,114
1479,112
1479,114
1479,130
1479,133
1479,143
1479,137
1479,143
1479,145
1479,185
1479,198
1479,205
1479,195
1479,203
1479,209
1479,202
1479,28
1479,26
1479,22
1479,24
1479,16
1480,17
1480,7
1480,9
1480,10
1480,8
1480,7
1480,10
1480,11
1480,11
1480,10
1480,7
1480,9
1480,14
1480,13
1480,14
1480,9
1480,14
1480,9
1480,8
1480,10
1480,8
1480,9
1480,11
1481,10
1481,15
1481,13
1481,16
1481,13
1481,18
1481,18
1481,22
1481,23
1481,24
1481,24
1481,23
1481,23
1481,42
1481,54
1481,48
1481,66
1481,56
1481,67
1481,95
1481,111
1481,112
1481,113
1482,137
1482,164
1482,190
1482,175
1482,142
1482,107
1482,101
1482,100
1482,97
1482,101
1482,105
1482,117
1482,119
1482,115
1482,125
1482,125
1482,125
1482,184
1482,210
1482,213
1482,237
1482,258
1482,264
1483,344
1483,356
1483,366
1483,350
1483,321
1483,294
1483,239
1483,219
1483,221
1483,245
1483,311
1483,240
1483,235
1483,232
1483,238
1483,243
1483,282
1483,310
1483,295
1483,301
1483,325
1483,319
1483,335
1484,312
1484,316
1484,296
1484,270
1484,252
1484,234
1484,233
1484,241
1484,231
1484,214
1484,210
1484,178
1484,142
1484,122
1484,59
1484,47
1484,40
1484,32
1484,48
1484,32
1484,25
1484,26
1484,43
1485,55
1485,53
1485,60
1485,55
1485,42
1485,36
1485,32
1485,14
1485,15
1485,18
1485,14
1485,15
1485,15
1485,14
1485,19
1485,17
1485,16
1485,14
1485,33
1485,45
1485,55
1485,71
1485,59
1486,31
1486,30
1486,39
1486,23
1486,26
1486,25
1486,26
1486,24
1486,29
1486,28
1486,35
1486,35
1486,38
1486,49
1486,65
1486,72
1486,74
